code;prefLabel
8437856599973330;GPDEV (Grupo de Pesquisa e Desenvolvimento em Ventilação Mecânica Pulmonar) (Universidade Federal de Santa Maria - UFSM)
3073761099237150;GESTÃO AMBIENTAL DE MATERIAIS E PRODUTOS (Universidade Federal do Rio de Janeiro - UFRJ)
5638280215590430;Núcleo de Economia Industrial e da Tecnologia NEIT (Universidade Estadual de Campinas - UNICAMP)
3029106425094190;Grupo de Estudos e Pesquisa em Serviço Social, Políticas Publicas e Controle social. (Universidade Federal Fluminense - UFF)
5788852256561620;PIGETEC - Grupo de Estudos e Pesquisas em Desenvolvimento Regional (Centro Federal de Educação Tecnológica de Minas Gerais - CEFET/MG)
8404713385597770;Comunicação, consumo e narrativas publicitárias: tempo presente e história cultural (Pontifícia Universidade Católica do Rio de Janeiro - PUC-Rio)
5364811982350210;Grupo de Catálise Aplicada e Síntese Orgânica (Universidade Federal do Rio de Janeiro - UFRJ)
8368467978473910;Zooplâncton Marinho (Universidade Federal do Rio Grande - FURG)
6408193347150990;Métodos Quantitativos em Ciências Sociais Aplicadas (Universidade Federal de Mato Grosso do Sul - UFMS)
7861846156322160;Nucleo de Pesquisa Nordeste 2 Pesca e Aqüicultura Familiar (Instituto Federal de Alagoas - Matriz - IFAL)
4278472690020130;Biomonitoramento e Citogenética Ambiental (Fundação Estadual de Proteção Ambiental Henrique Luís Roessler - FEPAM)
0417591141051052;Engenharia Agrícola (Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul - IFRS)
1932017398849840;Engenharia de Biotecnologia (Universidade Federal do Oeste da Bahia - UFOB)
1965015548999900;OS PARADIGMAS DE ENFERMAGEM NO CONTEXTO DA SAÚDE DO TRABALHADOR (Universidade do Estado do Rio de Janeiro - UERJ)
0022948645048112;Gastroenterologia Pediátrica (Universidade Federal de Minas Gerais - UFMG)
6150724384628500;JUSTIÇA E CIDADANIA (Universidade Estadual do Piauí - UESPI)
2919027026088500;ANÁLISE ESTATÍSTICA EM SANEAMENTO, SAÚDE E EDUCAÇÃO (Universidade Estadual da Paraíba - UEPB)
1879010042307640;Transtornos Respiratórios durante o Sono (Hospital de Clínicas de Porto Alegre - HCPA)
2415462620481590;SignL Grupo de Pesquisa em Língua de Sinais da Unesp (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
2954801523410510;Processos com Membranas (Universidade Federal de Santa Catarina - UFSC)
5876819668381920;Ecologia, manejo e conservação de mamíferos da ordem Carnivora (Instituto Chico Mendes de Conservação da Biodiversidade - ICMBio)
2867405023037370;Laboratório de Estudos do Poder e da Política - LEPP (Universidade Federal de Sergipe - UFS)
3040300725389970;Visualização (Universidade Federal de Santa Maria - UFSM)
5965952687920560;Grupo de Sistemas Distribuídos e Redes (Universidade Federal de São Carlos - UFSCAR)
2342260669278060;Centro Nacional de Processamento de Alto Desempenho (Laboratório Nacional de Computação Científica - LNCC)
8188400205256330;Conservação e Manejo de Fauna Silvestre (Universidade Federal de Sergipe - UFS)
3200183588775700;GEBORT - Grupo de pesquisa em Engenharia BioMecânica para Ortopedia e Odontologia (Instituto Federal de Santa Catarina - IFSC)
3207562804928350;Métodos Numéricos em Engenharia (Universidade de Brasília - UnB)
9820236847909340;DIVERSIDADE E ECOLOGIA DE ANFÍBIOS E RÉPTEIS NOS NEOTRÓPICOS (Universidade Federal de Alagoas - UFAL)
6876197126936830;Grupo de Pesquisa em Prototipagem Rápida de Soluções para Comunicação (GppCom) (Universidade Federal do Rio Grande do Norte - UFRN)
5715165094475580;Contabilidade Pública (Universidade Estadual de Maringá - UEM)
4544401992895140;Grupo de Apoio em Bioestatística na Odontologia - GAB-FOUSP (Universidade de São Paulo - USP)
