code;prefLabel
5710744050975800;Morfologia Funcional e Biologia Celular e Estrutural (Instituto Butantan - IBU)
3947714287307380;Democracia, Estado de Direito, Cidadania e Processo Penal (Universidade Federal Fluminense - UFF)
0987777969802265;LaDeCIC (Universidade de Brasília - UnB)
3449035259373470;Bacabal Hermeneutics Studies (Universidade Federal do Maranhão - UFMA)
5251168765825100;Projeto Análise Socioeconômica de Sistemas Básicos da Produção Familiar Rural no Estado do Acre (ASPF) (Universidade Federal do Acre - UFAC)
1709450332504570;Engenharia de Software, Inteligência Computacional e Automação de Processos (ESICAP) (Instituto Federal Goiano - IF Goiano)
0385569415163598;Grupo de Estudos e Pesquisas sobre Trabalho, Sociabilidade e Serviço Social - TRASSO (Universidade de Brasília - UnB)
2634318427365090;PNEUMOGRUPO (Universidade Federal do Amazonas - UFAM)
6702546955406760;Estudos epistemológicos em Informação - EEI (Universidade Federal de Pernambuco - UFPE)
0074218705947888;Psicologia Clínica e Avaliação Psicodiagnóstica: Desafios da contemporaneidade (Universidade Federal da Paraíba - UFPB)
7391975896936910;Conselho Nacional de Justiça e Constituição (Universidade de Brasília - UnB)
7780804543723320;Taxonomia vegetal para a região oeste do Parana (Universidade Estadual do Oeste do Paraná - UNIOESTE)
2251546317344860;Grupo de Pesquisa SAMAÚMA - Saúde, Meio-Ambiente e Nutrição na Amazônia (Universidade Federal do Acre - UFAC)
2598566340359300;Recursos Humanos em Saúde (Faculdade de Ciências Médicas da Santa Casa de São Paulo - FCMSCSP)
